,tweet_id,date,time,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
220,812466873996607488,12-24-2016,01:16,Mary,None ,12.0,10.0,8836,2210,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Bath Towel,0.0998035,False,Pillow,0.0923181,False,Great Dane,0.0782055,True
221,811627233043480576,12-21-2016,17:39,Augie,None ,10.0,10.0,14157,3612,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired Fox Terrier,0.046349199999999986,True
222,811386762094317568,12-21-2016,01:44,Craig,pupper,11.0,10.0,23122,7367,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
223,810984652412424192,12-19-2016,23:06,Sam,None ,24.0,7.0,5894,1641,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:… https://t.co/1MI8h6XjMY",https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden Retriever,0.8713420000000001,True,Tibetan Mastiff,0.0367077,True,Labrador Retriever,0.025823200000000004,True
224,810896069567610880,12-19-2016,17:14,Hunter,None ,11.0,10.0,10027,2077,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, every… https://t.co/PqJcGVZBx9",https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Flat-Coated Retriever,0.8208040000000001,True,Labrador Retriever,0.08231820000000001,True,Curly-Coated Retriever,0.0674605,True
225,810284430598270976,12-18-2016,00:43,Phil,None ,13.0,10.0,39346,13240,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Malamute,0.620768,True,Eskimo Dog,0.158395,True,Tibetan Mastiff,0.028961700000000007,True
226,809920764300447744,12-17-2016,00:38,None,None ,10.0,10.0,17129,4472,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich Terrier,0.397163,True,Toy Poodle,0.27454,True,Miniature Poodle,0.134667,True
227,809448704142938112,12-15-2016,17:23,None,None ,12.0,10.0,7676,1681,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater Swiss Mountain Dog,0.375415,True,Cardigan,0.13431700000000002,True,English Springer,0.0736971,True
228,809084759137812480,12-14-2016,17:16,Wallace,None ,11.0,10.0,14586,4018,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pups… https://t.co/ySn6zB6mwQ,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador Retriever,0.011761,True
229,808838249661788160,12-14-2016,00:57,Ito,None ,13.0,10.0,11177,3496,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,Miniature Pinscher,0.194867,True,Kelpie,0.160104,True
230,808001312164028416,12-11-2016,17:31,Cooper,None ,12.0,10.0,13915,4056,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador Retriever,0.730959,True,Staffordshire Bullterrier,0.130726,True,American Staffordshire Terrier,0.028852600000000006,True
231,807621403335917568,12-10-2016,16:22,Ollie,pupper,14.0,10.0,16129,4241,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10… https://t.co/gJQnfSziJE,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden Retriever,0.873233,True,Cocker Spaniel,0.0336933,True,Chow,0.0204084,True
232,807106840509214720,12-09-2016,06:17,Stephan,None ,13.0,10.0,123165,61935,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy Terrier,0.0770081,True
233,807010152071229440,12-08-2016,23:53,Lennon,None ,12.0,10.0,14423,4385,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden Retriever,0.610807,True,Irish Setter,0.213642,True,Welsh Springer Spaniel,0.0318866,True
234,806542213899489280,12-07-2016,16:53,Waffles,None ,11.0,10.0,11292,2738,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,Brittany Spaniel,0.0367389,True,Chesapeake Bay Retriever,0.00397149,True
235,806219024703037440,12-06-2016,19:29,incredibly,None ,11.0,10.0,7104,1380,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.… https://t.co/7Mgf5xvIAQ,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo Dog,0.0212745,True
236,805932879469572096,12-06-2016,00:32,Major,None ,12.0,10.0,9137,2186,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen… https://t.co/3P9dKV5Me1,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
237,805826884734976000,12-05-2016,17:31,Duke,None ,12.0,10.0,7290,2110,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian Husky,0.248926,True,American Staffordshire Terrier,0.0983133,True,Eskimo Dog,0.0801885,True
238,805520635690676224,12-04-2016,21:14,Zeke,None ,13.0,10.0,6321,1893,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest re… https://t.co/WNdOIm4bXy,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,German Shepherd,0.186642,True,Border Terrier,0.109345,True
239,805487436403003392,12-04-2016,19:02,Sansa,None ,12.0,10.0,9714,2908,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12… https://t.co/N83oNm5L9L",https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False
240,804738756058218496,12-02-2016,17:27,Django,None ,12.0,10.0,15204,4436,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan Mastiff,0.91579,True,German Shepherd,0.0624797,True,Leonberg,0.00829749,True
241,803773340896923648,11-30-2016,01:31,Diogi,puppo,12.0,10.0,11138,3178,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature Pinscher,0.817066,True,Redbone,0.0597065,True,Irish Terrier,0.0341952,True
242,803638050916102144,11-29-2016,16:33,None,pupper,13.0,10.0,12180,4777,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador Retriever,0.372776,True,Golden Retriever,0.343666,True,Great Pyrenees,0.0672423,True
243,803276597545603072,11-28-2016,16:37,Winston,None ,11.0,10.0,11127,2843,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden Retriever,0.0499882,True
244,802952499103731712,11-27-2016,19:09,Marley,None ,12.0,10.0,10015,2312,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032,True,Golden Retriever,0.0172398,True,Pomeranian,0.0120848,True
245,802572683846291456,11-26-2016,18:00,Winnie,None ,12.0,10.0,9897,2891,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden Retriever,0.610171,True,Labrador Retriever,0.173252,True,Cocker Spaniel,0.163257,True
246,802239329049477120,11-25-2016,19:55,Loki,puppo,12.0,10.0,10056,3010,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1… https://t.co/wG8NYg87Hw,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo Dog,0.482498,True,Siberian Husky,0.335774,True,Malamute,0.134589,True
247,801958328846974976,11-25-2016,01:18,Ronnie,None ,12.0,10.0,8552,1967,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire Bullterrier,0.327887,True,American Staffordshire Terrier,0.271916,True,Labrador Retriever,0.247619,True
248,801538201127157760,11-23-2016,21:29,Wallace,None ,12.0,10.0,9077,2363,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland Sheepdog,0.054229999999999993,True
249,801285448605831168,11-23-2016,04:45,None,None ,10.0,10.0,6743,951,oh h*ck 10/10 https://t.co/bC69RrW559,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,Minivan,0.789376,False,Beach Wagon,0.081125,False,Convertible,0.0645338,False
250,801167903437357056,11-22-2016,20:58,Milo,None ,13.0,10.0,27231,6891,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker Spaniel,0.74022,True,Dandie Dinmont,0.061604499999999986,True,English Setter,0.0413314,True
251,801115127852503040,11-22-2016,17:28,Bones,doggoNonepupperNone,12.0,10.0,8946,2402,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's… https://t.co/A1hx5HKfQ6,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English Setter,0.0946019,True,Bluetick,0.0219534,True
252,800751577355128832,11-21-2016,17:23,Mauve,None ,12.0,10.0,11629,3185,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker Spaniel,0.771984,True,Miniature Poodle,0.07665280000000001,True,Toy Poodle,0.0396183,True
253,800513324630806528,11-21-2016,01:37,Chef,None ,11.0,10.0,14587,3452,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
254,800141422401830912,11-20-2016,00:59,Peaches,None ,13.0,10.0,16987,2950,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador Retriever,0.0229773,True
255,799422933579902976,11-18-2016,01:24,Longfellow,None ,12.0,10.0,8913,2193,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 1… https://t.co/cWlAEOZefY,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature Pinscher,0.58363,True,Redbone,0.276095,True,Toy Terrier,0.0185501,True
256,799063482566066176,11-17-2016,01:35,Mister,None ,11.0,10.0,8989,2838,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk Terrier,0.334436,True,Norwich Terrier,0.231573,True,Australian Terrier,0.21420300000000006,True
257,798933969379225600,11-16-2016,17:01,Iroh,None ,12.0,10.0,14627,5151,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian Husky,0.703224,True,Eskimo Dog,0.22935100000000005,True,Malamute,0.0443508,True
258,798925684722855936,11-16-2016,16:28,Shadow,None ,11.0,10.0,8206,1649,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with… https://t.co/XzX91DfYVV,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West Highland White Terrier,0.539463,True,Cairn,0.184897,True,Norfolk Terrier,0.163024,True
259,798209839306514432,11-14-2016,17:03,Cooper,None ,13.0,10.0,11479,2929,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True
260,797545162159308800,11-12-2016,21:02,Cassie,None ,12.0,10.0,16098,5587,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True
261,797236660651966464,11-12-2016,00:36,Pancake,None ,12.0,10.0,22179,7637,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True
262,796759840936919040,11-10-2016,17:02,Romeo,None ,11.0,10.0,13189,3530,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True
263,796484825502875648,11-09-2016,22:49,None,doggo,12.0,10.0,8421,2022,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker Spaniel,0.116924,True,Seat Belt,0.107511,False,Australian Terrier,0.0998434,True
264,796387464403357696,11-09-2016,16:22,Snicku,None ,12.0,10.0,12237,4799,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10… https://t.co/CE3SrCv6L3,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,False
265,795464331001561088,11-07-2016,03:14,None,doggo,13.0,10.0,55325,27434,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden Retriever,0.193082,True,Chesapeake Bay Retriever,0.157927,True,Soft-Coated Wheaten Terrier,0.124684,True
266,795076730285391872,11-06-2016,01:33,Bailey,None ,11.0,10.0,18011,6232,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas Pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False
267,794332329137291264,11-04-2016,00:15,Nimbus,None ,12.0,10.0,10626,3054,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*… https://t.co/yF6kcAT3gx,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True
268,793962221541933056,11-02-2016,23:45,Maximus,None ,12.0,10.0,18748,5647,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001,True,Golden Retriever,0.0444618,True,Staffordshire Bullterrier,0.016496700000000003,True
269,793845145112371200,11-02-2016,16:00,Clark,None ,13.0,10.0,10230,2163,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.112753,True,Kerry Blue Terrier,0.0476617,True
270,793601777308463104,11-01-2016,23:53,Dobby,None ,12.0,10.0,8861,1888,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True
271,793286476301799424,11-01-2016,03:00,Moreton,None ,13.0,10.0,27372,10597,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False
272,793241302385262592,11-01-2016,00:00,Tucker,None ,13.0,10.0,11694,3771,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308,True,Labrador Retriever,0.390222,True,Cocker Spaniel,0.0363157,True
273,793226087023144960,10-31-2016,23:00,Juno,None ,11.0,10.0,10933,3302,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I thin… https://t.co/K4dvelOMsM",https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True
274,793150605191548928,10-31-2016,18:00,Nida,None ,11.0,10.0,6854,1965,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.12598199999999998,True
275,793135492858580992,10-31-2016,17:00,None,None ,13.0,10.0,7153,2866,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False
276,792883833364439040,10-31-2016,00:20,Bailey,None ,12.0,10.0,12578,4919,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True
277,792773781206999040,10-30-2016,17:02,Monster,None ,12.0,10.0,8147,1939,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.912804,True,Silky Terrier,0.06782250000000001,True,Australian Terrier,0.00445069,True
278,792394556390137856,10-29-2016,15:55,BeBe,None ,12.0,10.0,15022,4948,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.061078199999999985,True
279,792050063153438720,10-28-2016,17:07,Remus,None ,11.0,10.0,7977,2065,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d… https://t.co/kte5KPffQj,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan Terrier,0.002743,True
280,791672322847637504,10-27-2016,16:06,None,None ,13.0,10.0,13042,3612,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden Retriever,0.705092,True,Labrador Retriever,0.219721,True,Kuvasz,0.015965,True
281,791406955684368384,10-26-2016,22:31,Levi,None ,12.0,10.0,14589,4739,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t… https://t.co/zoWrqNMHrl,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True
282,790946055508652032,10-25-2016,16:00,Betty,puppo,12.0,10.0,18460,5429,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,0.700466,False,Golden Retriever,0.245773,True,Chow,0.0390117,True
283,790698755171364864,10-24-2016,23:37,Mosby,None ,12.0,10.0,9103,2178,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
284,790581949425475584,10-24-2016,15:53,Duke,None ,11.0,10.0,22978,8239,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
285,789986466051088384,10-23-2016,00:27,Happy,None ,12.0,10.0,10301,2668,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,0.479477,False,Bathtub,0.325106,False,Golden Retriever,0.07853049999999999,True
286,789530877013393408,10-21-2016,18:16,Rizzy,None ,12.0,10.0,13080,3896,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian Elkhound,0.151024,True
287,789268448748703744,10-21-2016,00:53,Stella,None ,10.0,10.0,10126,2974,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian Husky,0.120853,True,Eskimo Dog,0.0242693,True
288,788908386943430656,10-20-2016,01:03,Lucy,None ,11.0,10.0,30427,14269,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True
289,788765914992902144,10-19-2016,15:37,Butter,None ,12.0,10.0,30501,11886,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509,True,Golden Retriever,0.27273400000000003,True,Jigsaw Puzzle,0.041475800000000014,False
290,788412144018661376,10-18-2016,16:11,Dexter,None ,11.0,10.0,15944,5908,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True
291,788150585577050112,10-17-2016,22:51,Leo,None ,13.0,10.0,6823,1496,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
292,787810552592695296,10-17-2016,00:20,Frank,None ,11.0,10.0,9647,3502,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French Bulldog,0.221864,True,English Setter,0.0804183,True
293,787717603741622272,10-16-2016,18:11,Tonks,puppo,13.0,10.0,11335,3206,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True
294,787322443945877504,10-15-2016,16:01,Lincoln,None ,10.0,10.0,8657,2007,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat Belt,0.747739,False,Golden Retriever,0.105703,True,Dingo,0.0172568,False
295,786963064373534720,10-14-2016,16:13,Rory,None ,12.0,10.0,29492,9225,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True
296,786709082849828864,10-13-2016,23:23,Logan,None ,75.0,10.0,20156,6996,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian Cat,0.122978,False,Chow,0.102654,True
